question_set,question,choice,"Organization","Issue area","Financial transparency","Accountability","Funding sources","Relationship with host government"
86,12,3,3,2,2,1,1,1
87,1,1,4,3,1,1,3,3
87,1,2,3,2,2,2,1,2
87,1,3,4,3,1,2,1,2
87,2,1,3,2,1,2,1,3
87,2,2,3,1,2,1,3,2
87,2,3,2,4,1,2,2,1
87,3,1,2,4,1,2,2,3
87,3,2,1,4,2,1,3,1
87,3,3,3,4,1,1,2,2
87,4,1,3,2,2,2,1,3
87,4,2,2,3,1,2,2,3
87,4,3,4,3,1,1,3,2
87,5,1,1,4,1,1,2,3
87,5,2,4,3,2,1,1,2
87,5,3,1,4,2,2,2,1
87,6,1,1,4,1,2,1,1
87,6,2,2,1,1,2,3,2
87,6,3,1,1,1,2,3,3
87,7,1,2,3,1,2,1,1
87,7,2,3,3,2,1,1,3
87,7,3,4,2,2,1,1,1
87,8,1,4,4,2,2,2,2
87,8,2,1,1,1,2,3,3
87,8,3,2,1,2,1,2,1
87,9,1,3,2,2,1,3,2
87,9,2,1,2,2,1,2,1
87,9,3,2,2,1,2,1,2
87,10,1,3,3,2,2,1,1
87,10,2,4,1,1,1,3,3
87,10,3,3,2,1,1,3,2
87,11,1,2,1,2,2,2,1
87,11,2,1,4,2,1,3,1
87,11,3,2,3,2,1,3,1
87,12,1,1,1,1,2,2,3
87,12,2,4,2,2,1,2,3
87,12,3,4,1,2,1,1,2
88,1,1,1,2,1,1,1,2
88,1,2,1,3,1,1,1,1
88,1,3,1,2,1,1,3,3
88,2,1,4,1,2,2,3,2
88,2,2,1,4,2,1,1,1
88,2,3,2,1,1,2,1,3
88,3,1,3,3,2,2,2,1
88,3,2,3,4,1,1,2,3
88,3,3,4,3,2,2,1,2
88,4,1,4,3,2,1,3,2
88,4,2,2,2,1,2,2,3
88,4,3,1,4,2,2,1,1
88,5,1,2,2,1,1,3,1
88,5,2,2,3,1,2,1,3
88,5,3,3,1,1,1,2,2
88,6,1,1,2,2,1,3,1
88,6,2,4,1,1,2,2,2
88,6,3,2,2,1,2,1,2
88,7,1,4,4,1,2,1,1
88,7,2,2,2,2,2,2,2
88,7,3,3,4,2,1,1,3
88,8,1,4,4,2,2,3,2
88,8,2,4,4,1,2,3,2
88,8,3,1,1,1,1,3,2
88,9,1,3,1,2,1,1,1
88,9,2,2,2,2,1,3,1
88,9,3,2,1,2,2,2,1
88,10,1,4,1,1,1,2,3
88,10,2,1,3,1,2,3,3
88,10,3,3,2,2,1,3,3
88,11,1,1,4,1,2,1,1
88,11,2,3,3,2,1,2,1
88,11,3,4,3,2,2,2,2
88,12,1,2,3,2,1,2,3
88,12,2,3,1,1,1,2,3
88,12,3,3,4,2,2,3,3
89,1,1,1,2,2,1,1,1
89,1,2,1,4,2,2,1,3
89,1,3,4,1,2,1,3,3
89,2,1,4,1,2,2,3,1
89,2,2,1,2,2,2,3,3
89,2,3,2,2,1,1,3,1
89,3,1,3,2,2,2,2,3
89,3,2,4,4,1,2,1,1
89,3,3,2,3,1,1,3,1
89,4,1,2,3,1,2,2,2
89,4,2,2,2,1,2,1,2
89,4,3,1,1,2,1,3,2
89,5,1,3,4,2,1,3,2
89,5,2,4,4,2,2,1,1
89,5,3,1,3,1,2,2,1
89,6,1,4,4,2,2,2,2
89,6,2,4,1,1,1,2,2
89,6,3,3,4,2,1,2,1
89,7,1,1,1,1,1,2,3
89,7,2,2,3,1,1,1,1
89,7,3,2,4,1,2,2,3
89,8,1,3,2,1,1,1,2
89,8,2,1,3,2,2,2,3
89,8,3,3,4,1,1,3,1
89,9,1,4,4,1,2,2,3
89,9,2,4,3,1,1,1,1
89,9,3,2,1,1,2,3,2
89,10,1,2,2,2,2,2,3
89,10,2,2,3,2,2,2,3
89,10,3,3,3,1,1,1,2
89,11,1,1,1,2,2,3,2
89,11,2,4,2,2,1,1,3
89,11,3,1,1,2,1,1,2
89,12,1,3,1,2,2,3,2
89,12,2,3,3,1,1,1,3
89,12,3,3,2,1,1,3,1
90,1,1,4,1,1,2,1,1
90,1,2,2,3,2,2,2,1
90,1,3,1,4,2,1,1,2
90,2,1,4,3,1,1,2,2
90,2,2,4,4,2,1,3,3
90,2,3,3,3,1,1,3,2
90,3,1,4,2,2,2,1,2
90,3,2,1,2,2,1,2,1
90,3,3,3,4,2,2,2,3
90,4,1,2,4,1,2,1,1
90,4,2,1,2,2,2,2,3
90,4,3,3,2,2,2,1,3
90,5,1,1,3,1,1,2,1
90,5,2,2,4,2,1,3,2
90,5,3,4,4,2,2,3,2
90,6,1,4,2,1,1,3,2
90,6,2,4,2,2,2,2,3
90,6,3,3,1,2,1,1,2
90,7,1,1,1,1,1,1,1
90,7,2,3,4,1,2,2,3
90,7,3,4,1,2,1,3,1
90,8,1,1,1,1,2,1,1
90,8,2,2,4,2,1,3,3
90,8,3,3,1,1,2,2,1
90,9,1,1,3,1,1,1,1
90,9,2,3,2,1,1,3,3
90,9,3,4,3,1,2,1,1
90,10,1,2,1,2,1,3,3
90,10,2,1,1,1,2,1,3
90,10,3,3,2,1,2,3,2
90,11,1,2,3,1,1,2,1
90,11,2,2,3,2,2,1,2
90,11,3,2,2,1,2,2,3
90,12,1,3,1,2,1,3,3
90,12,2,1,4,2,2,3,2
90,12,3,2,3,1,1,2,2
91,1,1,4,4,2,1,2,3
91,1,2,2,2,1,2,3,1
91,1,3,4,4,1,1,2,1
91,2,1,3,1,2,2,3,2
91,2,2,4,3,1,2,2,2
91,2,3,1,2,1,2,1,3
91,3,1,3,4,1,1,2,2
91,3,2,4,3,2,2,3,3
91,3,3,3,3,2,2,3,3
91,4,1,2,4,2,1,3,3
91,4,2,3,3,1,1,2,2
91,4,3,3,2,1,1,1,2
91,5,1,3,4,2,1,3,1
91,5,2,1,3,2,1,1,3
91,5,3,1,1,1,1,3,3
91,6,1,1,1,2,1,2,2
91,6,2,2,3,2,2,1,1
91,6,3,1,1,1,2,1,3
91,7,1,4,1,2,1,2,3
91,7,2,2,2,1,1,3,2
91,7,3,2,3,2,2,1,1
91,8,1,2,4,1,2,3,1
91,8,2,1,1,2,1,2,2
91,8,3,1,2,1,1,3,3
91,9,1,2,1,2,2,2,1
91,9,2,4,3,2,1,1,3
91,9,3,2,1,2,2,3,2
91,10,1,1,3,1,2,1,2
91,10,2,1,2,2,1,1,1
91,10,3,2,2,2,2,1,1
91,11,1,4,2,1,2,1,2
91,11,2,3,4,2,2,3,1
91,11,3,3,2,1,2,1,2
91,12,1,4,4,1,1,2,1
91,12,2,3,4,1,2,2,3
91,12,3,4,1,1,1,2,1
92,1,1,3,2,2,1,3,1
92,1,2,1,3,1,2,3,1
92,1,3,2,1,2,1,3,2
92,2,1,1,3,2,2,2,2
92,2,2,3,3,2,2,2,1
92,2,3,2,4,1,1,2,2
92,3,1,2,1,1,2,3,1
92,3,2,4,1,1,2,1,3
92,3,3,4,4,2,2,2,1
92,4,1,3,4,2,1,1,1
92,4,2,2,3,1,2,3,2
92,4,3,1,2,2,2,3,3
92,5,1,3,2,1,1,2,2
92,5,2,4,1,2,2,1,2
92,5,3,4,2,1,2,1,1
92,6,1,3,4,2,1,2,2
92,6,2,4,1,2,1,3,3
92,6,3,1,1,2,1,3,3
92,7,1,4,3,2,1,3,3
92,7,2,1,3,2,2,1,2
92,7,3,4,4,2,1,1,1
92,8,1,3,4,2,2,2,3
92,8,2,1,3,1,2,2,1
92,8,3,3,2,1,1,1,2
92,9,1,4,3,2,1,2,2
92,9,2,3,2,1,1,3,1
92,9,3,2,1,1,2,2,2
92,10,1,1,1,1,1,2,3
92,10,2,2,2,1,2,1,1
92,10,3,1,4,1,1,3,3
92,11,1,2,3,1,2,1,3
92,11,2,4,4,1,1,1,3
92,11,3,3,4,1,2,2,3
92,12,1,1,1,1,2,1,3
92,12,2,2,2,2,1,3,1
92,12,3,2,2,2,1,1,2
93,1,1,4,4,1,2,3,1
93,1,2,2,2,2,1,1,3
93,1,3,1,4,2,2,1,1
93,2,1,4,2,2,2,2,1
93,2,2,4,1,1,1,2,2
93,2,3,2,2,2,2,2,3
93,3,1,3,3,1,1,1,2
93,3,2,1,1,2,2,3,2
93,3,3,2,4,2,2,2,2
93,4,1,2,2,2,2,1,3
93,4,2,2,4,1,1,1,2
93,4,3,3,1,1,1,3,3
93,5,1,1,3,2,2,1,2
93,5,2,3,2,1,1,3,3
93,5,3,1,1,2,1,3,3
93,6,1,2,2,1,1,3,2
93,6,2,4,1,1,1,1,3
93,6,3,3,3,1,1,2,3
93,7,1,4,1,1,1,2,1
93,7,2,1,4,2,2,2,1
93,7,3,3,3,2,1,2,2
93,8,1,4,3,2,2,3,2
93,8,2,1,4,1,2,2,1
93,8,3,2,3,1,1,3,1
93,9,1,2,2,1,1,3,3
93,9,2,4,1,2,1,2,1
93,9,3,1,3,1,2,1,2
93,10,1,1,2,1,2,3,2
93,10,2,2,2,2,2,3,3
93,10,3,3,3,1,1,1,2
93,11,1,3,4,2,2,3,3
93,11,2,1,4,1,2,1,3
93,11,3,4,3,2,2,1,1
93,12,1,4,1,1,2,2,1
93,12,2,3,1,2,1,2,1
93,12,3,3,4,2,1,1,1
94,1,1,4,2,2,1,3,2
94,1,2,1,4,1,1,2,3
94,1,3,2,4,1,1,1,2
94,2,1,4,2,2,2,1,1
94,2,2,4,3,1,1,2,1
94,2,3,2,1,1,2,3,3
94,3,1,1,2,2,1,1,2
94,3,2,2,1,1,1,2,3
94,3,3,1,4,2,2,2,3
94,4,1,2,1,2,1,2,1
94,4,2,4,3,2,2,3,1
94,4,3,2,3,1,2,1,2
94,5,1,3,3,2,1,1,3
94,5,2,1,2,1,2,2,2
94,5,3,1,3,2,2,2,1
94,6,1,4,1,1,2,1,1
94,6,2,3,2,1,2,3,3
94,6,3,3,1,2,1,3,2
94,7,1,1,4,1,2,1,3
94,7,2,1,4,2,1,1,3
94,7,3,2,4,1,2,1,1
94,8,1,3,1,1,2,3,3
94,8,2,2,4,2,2,2,1
94,8,3,1,1,2,1,3,3
94,9,1,3,3,2,2,1,2
94,9,2,3,3,2,1,3,2
94,9,3,3,1,1,1,3,3
94,10,1,2,1,2,1,3,1
94,10,2,3,3,1,2,3,1
94,10,3,4,2,2,1,3,2
94,11,1,4,4,1,1,2,2
94,11,2,2,4,1,2,2,3
94,11,3,3,3,1,1,2,2
94,12,1,4,2,2,2,1,1
94,12,2,4,2,1,1,2,2
94,12,3,1,2,2,2,1,1
95,1,1,3,2,1,2,2,3
95,1,2,1,3,1,1,1,1
95,1,3,1,3,1,2,1,1
95,2,1,3,3,1,2,3,2
95,2,2,2,4,2,1,3,3
95,2,3,4,1,1,1,2,3
95,3,1,4,1,1,2,3,3
95,3,2,4,1,2,2,3,2
95,3,3,2,1,2,1,1,2
95,4,1,1,2,2,2,1,1
95,4,2,1,3,2,2,1,1
95,4,3,4,2,2,2,3,3
95,5,1,1,1,1,1,2,2
95,5,2,3,4,2,1,2,3
95,5,3,4,2,2,2,1,2
95,6,1,2,3,1,1,2,3
95,6,2,3,1,2,1,2,3
95,6,3,2,2,1,1,1,2
95,7,1,1,1,1,2,2,3
95,7,2,3,1,2,1,2,2
95,7,3,1,3,2,1,1,3
95,8,1,2,2,2,2,3,2
95,8,2,1,4,2,2,2,1
95,8,3,4,4,1,2,2,1
95,9,1,2,2,2,2,1,3
95,9,2,3,3,2,1,2,1
95,9,3,2,2,1,1,3,1
95,10,1,1,1,1,2,1,1
95,10,2,2,2,1,1,3,2
95,10,3,3,4,1,2,3,1
95,11,1,2,4,1,1,1,2
95,11,2,3,4,2,2,2,1
95,11,3,4,3,1,1,3,2
95,12,1,4,3,2,1,3,1
95,12,2,4,4,2,2,3,3
95,12,3,3,4,1,1,1,2
96,1,1,4,3,1,2,1,1
96,1,2,3,3,1,1,2,2
96,1,3,3,1,1,2,3,3
96,2,1,3,1,1,1,1,2
96,2,2,1,2,2,1,1,1
96,2,3,1,1,2,1,1,1
96,3,1,4,2,1,2,2,3
96,3,2,2,4,2,1,2,3
96,3,3,3,2,2,2,3,2
96,4,1,2,4,2,1,1,3
96,4,2,1,3,2,2,1,1
96,4,3,3,3,1,2,2,2
96,5,1,1,3,2,2,2,2
96,5,2,4,2,1,2,3,3
96,5,3,2,3,1,1,2,2
96,6,1,4,4,2,1,2,1
96,6,2,1,1,2,1,3,1
96,6,3,3,2,2,1,3,2
96,7,1,1,2,2,2,2,1
96,7,2,4,2,1,1,3,3
96,7,3,4,1,1,1,1,2
96,8,1,2,4,1,2,3,1
96,8,2,1,2,2,2,2,3
96,8,3,3,3,2,1,3,2
96,9,1,4,1,2,2,3,3
96,9,2,2,2,1,2,1,1
96,9,3,2,4,2,1,1,1
96,10,1,2,1,1,2,3,2
96,10,2,2,4,1,1,2,3
96,10,3,3,4,2,2,3,2
96,11,1,1,3,1,2,1,3
96,11,2,2,4,1,1,3,2
96,11,3,3,3,1,1,1,3
96,12,1,4,1,2,2,2,1
96,12,2,1,1,2,2,2,3
96,12,3,4,4,1,1,1,1
97,1,1,4,3,1,1,2,3
97,1,2,3,4,1,2,3,3
97,1,3,1,3,2,1,3,3
97,2,1,4,4,2,1,2,1
97,2,2,1,2,1,2,2,1
97,2,3,2,1,2,1,3,1
97,3,1,2,1,1,2,1,2
97,3,2,3,4,1,1,3,1
97,3,3,3,1,1,2,1,3
97,4,1,2,1,2,1,1,2
97,4,2,1,1,2,1,1,2
97,4,3,3,4,1,2,2,3
97,5,1,1,2,1,2,2,3
97,5,2,1,2,2,1,2,1
97,5,3,3,3,2,1,1,2
97,6,1,2,3,1,2,3,1
97,6,2,4,4,2,2,2,1
97,6,3,4,2,2,1,2,2
97,7,1,1,3,2,1,3,2
97,7,2,4,1,1,2,3,2
97,7,3,4,3,1,2,1,2
97,8,1,3,3,1,1,1,3
97,8,2,1,2,1,2,3,1
97,8,3,2,1,2,1,1,1
97,9,1,2,4,1,2,1,2
97,9,2,3,2,1,1,3,1
97,9,3,2,3,2,1,1,3
97,10,1,4,2,2,2,3,2
97,10,2,2,4,2,1,2,3
97,10,3,3,4,1,1,3,1
97,11,1,3,1,2,2,1,2
97,11,2,2,3,1,2,1,3
97,11,3,1,2,2,1,2,1
97,12,1,4,4,1,2,2,3
97,12,2,1,1,2,2,3,2
97,12,3,4,2,2,2,2,3
98,1,1,3,1,2,2,1,2
98,1,2,4,4,1,1,2,3
98,1,3,3,3,1,2,1,2
98,2,1,1,2,1,1,1,3
98,2,2,2,1,2,1,1,3
98,2,3,4,4,1,2,2,3
98,3,1,2,2,2,1,2,1
98,3,2,4,2,2,2,3,2
98,3,3,3,1,2,2,3,3
98,4,1,3,4,1,2,3,1
98,4,2,2,3,2,2,2,2
98,4,3,1,2,1,1,2,2
98,5,1,3,3,2,1,3,3
98,5,2,1,4,1,1,2,2
98,5,3,1,1,2,2,1,2
98,6,1,4,2,2,1,1,1
98,6,2,2,1,1,1,2,3
98,6,3,2,2,1,2,1,3
98,7,1,4,3,2,2,1,1
98,7,2,1,1,2,1,1,1
98,7,3,3,3,2,1,3,2
98,8,1,4,4,2,1,2,1
98,8,2,4,2,1,1,1,1
98,8,3,1,1,2,1,1,1
98,9,1,3,1,1,2,3,3
98,9,2,1,3,1,1,3,1
98,9,3,3,3,2,2,3,2
98,10,1,3,4,1,2,2,2
98,10,2,4,4,1,2,2,1
98,10,3,1,2,1,1,3,1
98,11,1,2,3,1,1,3,3
98,11,2,2,2,2,2,3,2
98,11,3,3,4,1,2,3,3
98,12,1,2,3,2,2,2,1
98,12,2,2,3,2,2,1,2
98,12,3,1,1,1,2,1,2
99,1,1,2,4,2,1,1,2
99,1,2,4,3,1,1,3,3
99,1,3,4,2,1,1,2,1
99,2,1,2,4,2,1,2,2
99,2,2,2,3,1,1,3,3
99,2,3,1,2,1,1,1,3
99,3,1,2,2,1,1,3,2
99,3,2,4,2,1,2,1,1
99,3,3,3,4,2,2,2,2
99,4,1,3,1,2,2,2,3
99,4,2,2,2,1,2,1,1
99,4,3,1,1,2,2,2,2
99,5,1,1,1,1,2,1,1
99,5,2,4,3,1,1,2,1
99,5,3,3,3,2,1,2,2
99,6,1,3,2,2,1,1,1
99,6,2,2,3,2,1,3,1
99,6,3,2,1,2,2,1,1
99,7,1,1,4,1,1,2,1
99,7,2,1,1,2,2,3,3
99,7,3,3,4,2,2,1,3
99,8,1,4,3,2,2,3,3
99,8,2,4,1,1,2,1,2
99,8,3,1,4,1,1,3,3
99,9,1,4,3,2,1,2,3
99,9,2,3,3,1,2,1,2
99,9,3,1,2,2,1,3,2
99,10,1,3,1,2,1,3,1
99,10,2,2,4,1,2,1,3
99,10,3,2,1,2,2,3,2
99,11,1,1,2,2,1,3,3
99,11,2,4,3,1,2,2,2
99,11,3,3,4,2,2,2,1
99,12,1,4,2,1,2,3,2
99,12,2,1,1,1,1,1,3
99,12,3,3,4,1,2,2,1
100,1,1,3,2,1,1,3,1
100,1,2,2,4,2,1,2,2
100,1,3,3,4,2,1,2,1
100,2,1,4,2,1,2,3,2
100,2,2,1,3,2,2,2,2
100,2,3,2,4,2,2,2,3
100,3,1,1,2,2,1,2,3
100,3,2,2,3,2,2,1,3
100,3,3,1,2,1,1,2,3
100,4,1,4,3,2,2,2,3
100,4,2,3,1,1,1,1,2
100,4,3,1,4,2,2,1,1
100,5,1,4,3,1,1,1,1
100,5,2,2,2,1,1,1,2
100,5,3,2,3,2,2,3,1
100,6,1,4,1,2,2,2,2
100,6,2,4,4,1,2,3,1
100,6,3,4,4,1,2,2,2
100,7,1,3,3,1,1,1,2
100,7,2,3,3,2,1,3,1
100,7,3,1,2,1,2,2,2
100,8,1,4,1,1,2,3,3
100,8,2,1,1,2,1,1,1
100,8,3,1,2,1,1,2,1
100,9,1,1,3,2,2,1,3
100,9,2,2,4,2,1,3,1
100,9,3,4,1,1,1,3,3
100,10,1,1,4,2,2,2,2
100,10,2,3,3,1,2,3,3
100,10,3,2,2,1,2,3,2
100,11,1,2,4,2,1,1,2
100,11,2,3,2,1,2,3,1
100,11,3,2,1,1,1,1,3
100,12,1,3,1,2,1,1,1
100,12,2,3,1,1,2,1,3
100,12,3,4,1,2,1,3,3
101,1,1,3,3,1,2,2,2
101,1,2,4,1,1,1,3,3
101,1,3,1,3,2,2,1,3
101,2,1,1,3,1,1,3,3
101,2,2,4,4,1,1,2,2
101,2,3,1,4,1,1,2,1
101,3,1,2,4,2,1,3,1
101,3,2,3,1,1,2,2,2
101,3,3,3,4,2,1,3,1
101,4,1,4,2,1,2,3,2
101,4,2,3,2,2,2,2,2
101,4,3,1,1,2,2,1,3
101,5,1,4,4,2,2,2,3
101,5,2,1,2,2,2,2,3
101,5,3,2,3,1,1,1,2
101,6,1,2,2,2,1,2,2
101,6,2,3,3,1,1,2,3
101,6,3,4,3,2,2,3,2
101,7,1,2,1,2,1,1,1
101,7,2,3,2,1,1,1,3
101,7,3,2,2,2,2,1,1
101,8,1,2,2,2,2,3,1
101,8,2,1,1,2,2,1,3
101,8,3,1,4,1,2,3,2
101,9,1,3,1,1,2,1,1
101,9,2,4,3,1,1,1,1
101,9,3,2,3,2,1,3,3
101,10,1,2,1,1,1,3,1
101,10,2,2,4,1,1,1,1
101,10,3,3,4,2,2,1,1
101,11,1,4,1,1,1,2,3
101,11,2,3,2,2,2,2,2
101,11,3,4,4,1,2,3,2
101,12,1,1,2,1,1,3,2
101,12,2,1,1,2,1,2,3
101,12,3,4,3,2,2,1,1
102,1,1,2,2,1,1,1,2
102,1,2,2,2,2,1,2,1
102,1,3,4,3,1,2,3,1
102,2,1,2,3,2,2,1,3
102,2,2,3,3,2,2,3,1
102,2,3,3,2,1,1,1,2
102,3,1,2,4,2,1,2,2
102,3,2,2,4,2,1,2,1
102,3,3,4,1,1,1,2,2
102,4,1,2,1,2,2,3,2
102,4,2,3,1,2,1,2,2
102,4,3,1,2,1,2,3,1
102,5,1,3,4,1,1,3,2
102,5,2,3,4,2,1,2,3
102,5,3,2,1,2,2,3,1
102,6,1,3,1,1,1,1,2
102,6,2,3,1,2,2,1,1
102,6,3,4,3,1,1,3,1
102,7,1,3,2,1,2,1,3
102,7,2,1,3,2,1,3,3
102,7,3,4,1,2,1,1,1
102,8,1,1,2,1,1,1,3
102,8,2,1,2,1,1,1,1
102,8,3,1,4,2,1,2,1
102,9,1,4,3,1,2,2,3
102,9,2,4,1,2,1,3,3
102,9,3,1,4,1,2,2,3
102,10,1,3,3,2,2,3,3
102,10,2,4,3,1,1,1,3
102,10,3,1,2,2,2,2,1
102,11,1,2,4,1,2,3,2
102,11,2,4,3,2,2,2,2
102,11,3,1,2,2,2,1,3
102,12,1,2,1,1,2,2,2
102,12,2,4,4,1,2,1,3
102,12,3,1,4,1,2,3,2
103,1,1,2,4,2,1,1,3
103,1,2,3,2,1,1,1,3
103,1,3,4,1,1,2,1,1
103,2,1,1,3,2,1,3,3
103,2,2,3,1,1,2,1,1
103,2,3,3,1,1,1,2,1
103,3,1,4,4,2,2,3,1
103,3,2,4,2,2,1,1,1
103,3,3,1,1,2,1,3,2
103,4,1,4,4,1,1,2,2
103,4,2,3,2,2,1,1,2
103,4,3,1,2,2,1,2,2
103,5,1,4,3,2,1,3,1
103,5,2,2,2,1,2,3,3
103,5,3,4,1,1,2,2,3
103,6,1,2,2,2,2,2,1
103,6,2,3,4,1,2,2,1
103,6,3,1,4,1,2,2,3
103,7,1,2,2,1,2,3,3
103,7,2,2,3,2,2,1,2
103,7,3,4,2,1,1,3,1
103,8,1,3,4,2,2,1,3
103,8,2,2,4,2,1,2,3
103,8,3,1,3,1,2,3,2
103,9,1,2,1,2,1,3,1
103,9,2,3,3,1,2,2,2
103,9,3,2,3,1,1,2,3
103,10,1,4,3,2,2,3,1
103,10,2,1,1,1,2,1,2
103,10,3,1,4,2,1,2,3
103,11,1,3,2,1,2,2,2
103,11,2,1,1,2,2,1,2
103,11,3,2,4,1,1,3,2
103,12,1,4,3,2,2,1,3
103,12,2,3,3,1,1,3,1
103,12,3,1,1,2,1,1,2
104,1,1,2,3,1,1,2,2
104,1,2,4,4,2,2,1,1
104,1,3,1,4,1,1,3,1
104,2,1,3,4,1,1,3,3
104,2,2,2,2,1,2,1,3
104,2,3,1,4,2,2,2,3
104,3,1,4,1,2,1,3,1
104,3,2,3,1,2,1,1,3
104,3,3,2,1,2,1,3,1
104,4,1,4,2,2,1,1,3
104,4,2,2,1,1,2,1,2
104,4,3,3,2,1,2,1,2
104,5,1,4,2,1,2,2,1
104,5,2,3,1,2,2,2,2
104,5,3,4,2,1,1,2,1
104,6,1,3,3,2,2,2,2
104,6,2,4,4,2,2,1,1
104,6,3,3,2,2,1,1,2
104,7,1,1,3,1,1,3,1
104,7,2,1,1,2,1,3,3
104,7,3,3,4,1,2,2,1
104,8,1,4,2,1,1,2,3
104,8,2,1,3,2,2,3,3
104,8,3,3,1,2,2,1,3
104,9,1,4,2,2,1,3,3
104,9,2,2,2,2,1,2,2
104,9,3,4,3,2,2,2,1
104,10,1,1,3,1,2,3,1
104,10,2,1,4,2,1,2,3
104,10,3,2,3,1,2,2,2
104,11,1,3,1,1,2,1,2
104,11,2,2,3,1,1,3,1
104,11,3,1,4,1,1,3,2
104,12,1,1,3,1,2,1,2
104,12,2,2,4,1,2,1,2
104,12,3,2,1,2,1,3,3
105,1,1,3,2,1,1,3,3
105,1,2,4,4,2,1,1,2
105,1,3,1,3,1,2,3,2
105,2,1,4,2,2,1,2,3
105,2,2,3,3,1,2,1,3
105,2,3,3,3,2,1,2,3
105,3,1,3,3,1,2,2,2
105,3,2,4,1,1,2,1,1
105,3,3,4,1,2,2,1,1
105,4,1,1,1,1,1,1,3
105,4,2,1,3,1,1,1,2
105,4,3,3,4,2,2,1,3
105,5,1,2,2,1,2,2,3
105,5,2,1,1,1,1,2,3
105,5,3,4,2,1,1,3,2
105,6,1,2,4,1,1,2,1
105,6,2,2,3,2,1,3,1
105,6,3,3,2,1,1,3,2
105,7,1,1,3,2,2,3,1
105,7,2,4,1,1,1,1,3
105,7,3,3,4,2,2,3,3
105,8,1,1,2,2,2,3,1
105,8,2,3,1,1,1,3,2
105,8,3,4,2,1,2,2,1
105,9,1,2,1,2,1,1,3
105,9,2,1,3,2,2,2,2
105,9,3,1,1,1,1,2,3
105,10,1,2,4,2,2,1,1
105,10,2,2,4,2,1,2,2
105,10,3,1,4,1,2,2,1
105,11,1,4,4,2,1,3,1
105,11,2,3,1,2,2,1,2
105,11,3,4,4,2,1,2,2
105,12,1,2,1,2,1,3,1
105,12,2,1,3,1,2,3,2
105,12,3,2,2,2,2,1,1
106,1,1,4,2,1,1,2,3
106,1,2,4,3,2,1,2,1
106,1,3,3,4,1,2,1,2
106,2,1,2,1,2,2,1,2
106,2,2,3,4,2,1,3,1
106,2,3,2,4,2,1,2,3
106,3,1,1,3,2,2,3,2
106,3,2,3,3,1,1,2,1
106,3,3,4,2,2,2,3,1
106,4,1,1,3,1,1,1,2
106,4,2,3,1,1,1,2,1
106,4,3,1,2,2,2,1,2
106,5,1,2,4,1,2,3,1
106,5,2,3,1,1,2,2,3
106,5,3,3,4,2,2,3,1
106,6,1,1,4,2,2,1,3
106,6,2,3,3,2,2,2,2
106,6,3,1,1,1,2,3,3
106,7,1,1,1,1,1,1,3
106,7,2,3,1,2,1,1,3
106,7,3,2,4,1,2,2,2
106,8,1,4,3,2,1,1,1
106,8,2,1,2,2,2,3,1
106,8,3,1,4,2,1,1,2
106,9,1,4,3,1,2,1,3
106,9,2,2,2,2,1,1,1
106,9,3,2,2,2,1,3,3
106,10,1,2,1,1,1,3,3
106,10,2,2,1,1,2,1,2
106,10,3,4,4,2,2,2,1
106,11,1,4,2,1,2,3,2
106,11,2,2,3,1,1,2,2
106,11,3,1,3,1,1,3,1
106,12,1,4,2,2,2,2,3
106,12,2,3,1,1,1,2,2
106,12,3,4,2,1,1,3,3
107,1,1,1,3,2,1,2,1
107,1,2,2,1,1,2,3,3
107,1,3,2,2,2,1,3,3
107,2,1,4,4,2,2,1,2
107,2,2,4,1,1,2,3,1
107,2,3,1,2,1,2,1,2
107,3,1,3,3,2,1,2,1
107,3,2,3,1,2,1,3,1
107,3,3,4,2,1,1,3,2
107,4,1,2,3,1,2,3,1
107,4,2,2,1,1,2,2,3
107,4,3,4,3,2,2,1,2
107,5,1,3,4,2,1,3,2
107,5,2,4,1,2,1,1,1
107,5,3,3,4,1,1,2,3
107,6,1,4,1,1,2,1,2
107,6,2,1,1,1,2,1,1
107,6,3,2,4,2,1,3,3
107,7,1,4,2,2,2,3,1
107,7,2,1,3,2,1,1,1
107,7,3,1,2,1,1,2,3
107,8,1,1,2,2,1,2,2
107,8,2,4,1,2,2,1,3
107,8,3,3,2,2,2,2,2
107,9,1,3,4,1,2,2,2
107,9,2,3,4,2,2,1,3
107,9,3,2,1,1,1,1,3
107,10,1,3,4,2,1,3,2
107,10,2,4,4,1,2,1,3
107,10,3,2,3,1,1,2,3
107,11,1,2,3,2,2,2,2
107,11,2,1,3,1,1,3,1
107,11,3,1,2,2,1,2,1
107,12,1,1,2,1,1,3,3
107,12,2,3,3,1,2,1,1
107,12,3,2,4,1,2,2,2
108,1,1,3,2,2,2,3,2
108,1,2,1,3,1,2,3,2
108,1,3,2,1,2,2,1,3
108,2,1,3,1,2,2,3,3
108,2,2,1,2,1,1,1,2
108,2,3,1,4,1,1,2,2
108,3,1,3,3,1,1,2,1
108,3,2,4,4,1,1,2,1
108,3,3,3,1,1,2,3,3
108,4,1,2,3,2,2,1,3
108,4,2,2,3,2,1,1,3
108,4,3,2,1,2,1,1,2
108,5,1,2,2,1,2,3,2
108,5,2,4,2,2,2,3,1
108,5,3,2,1,1,2,3,1
108,6,1,3,2,2,1,2,1
108,6,2,1,3,2,2,2,1
108,6,3,4,3,2,2,3,2
